"DotumChe";12;True;False;1;0;1;1
235;82;55;8;14;9;1
236;140;124;4;14;9;3
237;170;124;4;14;9;3
238;36;124;6;14;9;2
239;152;124;4;14;9;3
240;35;20;9;14;17;4
241;91;37;8;14;9;1
242;191;55;8;14;9;1
243;22;73;8;14;9;1
244;231;55;8;14;9;1
245;129;20;8;14;9;1
246;181;55;8;14;9;1
247;159;2;12;12;17;3
248;2;20;9;14;17;4
249;2;55;8;14;9;1
250;132;73;8;14;9;1
251;201;37;8;14;9;1
252;82;73;8;14;9;1
253;132;55;7;16;9;1
254;148;2;9;16;17;4
255;72;37;7;16;9;1
