"Determination Sans";20;False;False;1;0;1;1
217;366;98;12;26;14;0
218;478;98;12;26;14;0
219;100;126;12;26;14;0
220;58;126;12;26;14;0
221;254;70;12;26;14;0
222;450;98;12;26;14;0
223;142;70;12;26;14;0
224;324;70;12;26;14;0
225;44;98;12;26;14;0
226;492;98;12;26;14;0
227;2;36;14;26;14;0
228;2;98;12;26;14;0
229;310;70;12;26;14;0
230;38;2;16;26;18;0
231;138;2;12;32;14;0
232;30;98;12;26;14;0
233;86;126;12;26;14;0
234;100;70;12;26;14;0
235;72;126;12;26;14;0
236;30;126;12;26;14;0
237;464;70;12;26;14;0
238;478;70;12;26;14;0
239;492;70;12;26;14;0
240;50;36;14;26;16;0
241;406;2;14;26;14;0
242;212;98;12;26;14;0
243;156;126;12;26;14;0
244;254;98;12;26;14;0
245;454;2;14;26;14;0
246;268;98;12;26;14;0
247;240;126;12;24;14;0
248;56;2;16;26;18;0
249;114;70;12;26;14;0
250;44;126;12;26;14;0
251;128;70;12;26;14;0
252;352;98;12;26;14;0
253;152;2;12;32;14;0
254;96;36;12;30;14;0
255;180;2;12;32;14;0
